num,20,2
7-8-275-239,251,1f8,29d,-51,-52,-72
7-8-276-231,248,1f0,292,-48,-51,-69
7-8-277-223,23d,1e7,287,-47,-49,-65
7-8-278-215,233,1de,27b,-44,-48,-63
7-8-279-207,228,1d4,26f,-42,-47,-59
7-8-280-199,21f,1cd,264,-40,-44,-57
7-8-281-191,215,1c7,25b,-37,-40,-51
7-8-282-183,20b,1be,250,-35,-38,-48
7-8-283-175,201,1b7,246,-33,-34,-43
7-8-284-159,1ef,1a7,231,-26,-29,-36
7-8-285-143,1da,198,21c,-22,-22,-27
7-8-286-127,1c5,186,205,-17,-19,-22
7-8-287-111,1ac,172,1eb,-15,-16,-18
7-8-288-95,192,15d,1d1,-13,-11,-11
7-8-289-79,177,144,1b4,-10,-10,-6
7-8-290-63,155,12a,194,-9,-7,-2
7-8-291-55,143,11a,181,-9,-6,-1
7-8-292-47,131,10c,171,-6,-2,6
7-8-293-39,11d,fb,15e,-3,1,11
7-8-294-31,104,e9,147,-2,6,16
7-8-295-23,ec,d8,133,8,18,31
7-8-296-19,df,d1,128,13,26,38
7-8-297-17,d8,cd,123,14,30,42
7-8-298-15,d2,c8,11e,18,33,47
7-8-299-13,cd,c4,11c,26,39,58
7-8-300-11,c8,c0,118,34,45,67
7-8-301-9,c1,bd,115,41,53,78
7-8-302-7,bb,b8,111,49,59,88
7-8-303-5,9b,b6,10f,34,68,102
7-8-304-3,5d,ad,10d,-9,72,117
7-8-305-1,2f,57,87,-4,36,59
7-8-306-0,0,0,0,0,0,0
7-9-307-255,205,1ba,24a,-136,-122,-165
7-9-308-247,203,1b9,248,-134,-120,-163
7-9-309-239,200,1b5,243,-132,-119,-162
7-9-310-231,1f8,1af,23b,-128,-116,-156
7-9-311-223,1f0,1a7,232,-124,-113,-150
7-9-312-215,1e8,1a0,229,-119,-110,-145
7-9-313-207,1df,198,21e,-115,-107,-140
7-9-314-199,1d7,192,216,-112,-103,-135
7-9-315-191,1cf,18b,20e,-107,-100,-128
7-9-316-183,1c6,185,205,-104,-95,-123
7-9-317-175,1bd,17e,1fc,-101,-91,-117
7-9-318-159,1ad,171,1eb,-92,-83,-106
7-9-319-143,19b,163,1d8,-85,-75,-95
7-9-320-127,189,154,1c5,-77,-69,-86
7-9-321-111,175,143,1b0,-70,-63,-77
7-9-322-95,15e,130,19b,-65,-56,-65
7-9-323-79,146,11c,183,-59,-50,-55
7-9-324-63,12a,107,169,-52,-42,-45
7-9-325-55,11b,fb,15b,-49,-37,-39
7-9-326-47,10b,f0,14e,-44,-30,-29
7-9-327-39,fa,e3,140,-38,-23,-19
7-9-328-31,e9,d5,130,-29,-14,-7
7-9-329-23,d8,ca,124,-12,4,16
7-9-330-19,d0,c4,11c,-2,13,26
7-9-331-17,cb,c1,119,1,18,32
7-9-332-15,c6,bd,115,6,22,38
7-9-333-13,c2,bc,115,15,31,51
7-9-334-11,bd,b9,113,23,38,62
7-9-335-9,b8,b7,111,32,47,74
7-9-336-7,b2,b4,10f,40,55,86
7-9-337-5,9e,b3,10f,37,65,102
7-9-338-3,36,a6,10e,-48,65,118
7-9-339-1,1b,53,87,-24,32,59
7-9-340-0,0,0,0,0,0,0
7-10-341-255,1b1,176,1ef,-220,-190,-256
7-10-342-247,1b0,175,1ed,-217,-188,-254
7-10-343-239,1ad,172,1e9,-215,-186,-252
7-10-344-231,1a8,16e,1e4,-208,-181,-243
7-10-345-223,1a2,169,1de,-202,-175,-234
7-10-346-215,19d,164,1d9,-194,-170,-225
7-10-347-207,196,15e,1d2,-188,-165,-216
7-10-348-199,190,159,1cc,-183,-160,-209
7-10-349-191,189,153,1c5,-177,-156,-201
7-10-350-183,182,14e,1be,-172,-150,-194
7-10-351-175,17a,148,1b6,-168,-145,-187
7-10-352-159,16c,13c,1a8,-157,-136,-173
7-10-353-143,15d,130,199,-147,-126,-158
7-10-354-127,14e,123,18a,-136,-118,-145
7-10-355-111,13d,115,179,-126,-109,-132
7-10-356-95,129,105,168,-118,-99,-116
7-10-357-79,116,f5,156,-107,-89,-100
7-10-358-63,ff,e5,144,-95,-76,-82
7-10-359-55,f2,dd,13a,-90,-67,-72
7-10-360-47,e7,d7,132,-80,-55,-57
7-10-361-39,da,cf,129,-70,-43,-42
7-10-362-31,d0,c7,122,-54,-28,-21
7-10-363-23,c9,bf,11d,-27,-7,9
7-10-364-19,c5,bb,11a,-13,4,24
7-10-365-17,c3,b9,118,-7,10,31
7-10-366-15,c0,b6,116,0,15,39
7-10-367-13,bb,b6,116,8,25,52
7-10-368-11,b5,b5,114,15,34,63
7-10-369-9,b0,b4,113,24,44,76
7-10-370-7,a9,b2,111,31,53,88
7-10-371-5,a9,b2,111,48,64,104
7-10-372-3,0,9b,111,-102,54,121
7-10-373-1,0,4e,89,-51,27,61
7-10-374-0,0,0,0,0,0,0
8-0-1-255,2ab,252,317,0,0,0
8-0-2-247,2a5,24e,311,0,0,0
8-0-3-239,29e,248,30a,0,0,0
8-0-4-231,291,23d,2fa,0,0,0
8-0-5-223,284,232,2ea,0,0,0
8-0-6-215,276,226,2d9,0,0,0
8-0-7-207,268,21a,2c8,0,0,0
8-0-8-199,25c,210,2ba,0,0,0
8-0-9-191,24f,205,2aa,0,0,0
8-0-10-183,242,1fa,29b,0,0,0
8-0-11-175,235,1ee,28c,0,0,0
8-0-12-159,21c,1d8,26d,0,0,0
8-0-13-143,201,1c1,24e,0,0,0
8-0-14-127,1e6,1aa,230,0,0,0
8-0-15-111,1ca,191,210,0,0,0
8-0-16-95,1ac,177,1ee,0,0,0
8-0-17-79,18c,15a,1ca,0,0,0
8-0-18-63,168,13a,1a3,0,0,0
8-0-19-55,155,129,18e,0,0,0
8-0-20-47,13f,116,176,0,0,0
8-0-21-39,127,101,15d,0,0,0
8-0-22-31,10b,e9,141,0,0,0
8-0-23-23,e7,ca,11b,0,0,0
8-0-24-19,d4,ba,108,0,0,0
8-0-25-17,cb,b2,ff,0,0,0
8-0-26-15,c1,a9,f4,0,0,0
8-0-27-13,b3,9e,e6,0,0,0
8-0-28-11,a4,93,d7,0,0,0
8-0-29-9,96,87,c9,0,0,0
8-0-30-7,86,7b,b9,0,0,0
8-0-31-5,76,70,a8,0,0,0
8-0-32-3,64,63,96,0,0,0
8-0-33-1,32,32,4b,0,0,0
8-0-34-0,0,0,0,0,0,0
8-1-35-255,294,23c,2fa,-23,-22,-29
8-1-36-247,28e,238,2f4,-23,-22,-29
8-1-37-239,287,233,2ec,-23,-21,-30
8-1-38-231,27c,22a,2df,-21,-19,-27
8-1-39-223,270,21f,2d0,-20,-19,-26
8-1-40-215,265,215,2c1,-17,-17,-24
8-1-41-207,258,20a,2b2,-16,-16,-22
8-1-42-199,24d,201,2a6,-15,-15,-20
8-1-43-191,241,1f7,297,-14,-14,-19
8-1-44-183,235,1ec,289,-13,-14,-18
8-1-45-175,228,1e2,27b,-13,-12,-17
8-1-46-159,211,1ce,25f,-11,-10,-14
8-1-47-143,1f8,1b8,242,-9,-9,-12
8-1-48-127,1de,1a1,226,-8,-9,-10
8-1-49-111,1c3,18a,208,-7,-7,-8
8-1-50-95,1a6,170,1e6,-6,-7,-8
8-1-51-79,186,155,1c3,-6,-5,-7
8-1-52-63,164,136,19e,-4,-4,-5
8-1-53-55,14f,124,189,-6,-5,-5
8-1-54-47,139,111,172,-6,-5,-4
8-1-55-39,122,fc,159,-5,-5,-4
8-1-56-31,107,e4,13d,-4,-5,-4
8-1-57-23,e3,c6,117,-4,-4,-4
8-1-58-19,cf,b7,104,-5,-3,-4
8-1-59-17,c6,af,fb,-5,-3,-4
8-1-60-15,bc,a6,f0,-5,-3,-4
8-1-61-13,af,9d,e3,-4,-1,-3
8-1-62-11,a0,93,d6,-4,0,-1
8-1-63-9,93,89,c8,-3,2,-1
8-1-64-7,84,7e,ba,-2,3,1
8-1-65-5,75,74,ab,-1,4,3
8-1-66-3,65,67,9b,1,4,5
8-1-67-1,33,34,4e,1,2,3
8-1-68-0,0,0,0,0,0,0
8-2-69-255,28b,232,2ec,-32,-32,-43
8-2-70-247,285,22e,2e6,-32,-32,-43
8-2-71-239,27e,229,2de,-32,-31,-44
8-2-72-231,274,221,2d2,-29,-28,-40
8-2-73-223,269,217,2c4,-27,-27,-38
8-2-74-215,25f,20e,2b7,-23,-24,-34
8-2-75-207,253,204,2a9,-21,-22,-31
8-2-76-199,248,1fb,29d,-20,-21,-29
8-2-77-191,23d,1f1,28f,-18,-20,-27
8-2-78-183,231,1e7,282,-17,-19,-25
8-2-79-175,225,1dd,275,-16,-17,-23
8-2-80-159,20e,1ca,25a,-14,-14,-19
8-2-81-143,1f6,1b5,23f,-11,-12,-15
8-2-82-127,1dd,19f,223,-9,-11,-13
8-2-83-111,1c2,188,206,-8,-9,-10
8-2-84-95,1a6,16f,1e5,-6,-8,-9
8-2-85-79,186,154,1c3,-6,-6,-7
8-2-86-63,164,136,19e,-4,-4,-5
8-2-87-55,14f,124,189,-6,-5,-5
8-2-88-47,139,111,172,-6,-5,-4
8-2-89-39,122,fc,159,-5,-5,-4
8-2-90-31,107,e4,13d,-4,-5,-4
8-2-91-23,e3,c7,119,-4,-3,-2
8-2-92-19,d0,b9,106,-4,-1,-2
8-2-93-17,c7,b1,fd,-4,-1,-2
8-2-94-15,bd,a9,f3,-4,0,-1
8-2-95-13,b1,a1,e8,-2,3,2
8-2-96-11,a4,98,dc,0,5,5
8-2-97-9,98,90,d0,2,9,7
8-2-98-7,8a,86,c3,4,11,10
8-2-99-5,7e,7d,b7,8,13,15
8-2-100-3,70,72,aa,12,15,20
8-2-101-1,38,39,55,6,7,10
8-2-102-0,0,0,0,0,0,0
8-3-103-255,287,22d,2e4,-36,-37,-51
8-3-104-247,282,229,2df,-35,-37,-50
8-3-105-239,27b,224,2d7,-35,-36,-51
8-3-106-231,271,21d,2cc,-32,-32,-46
8-3-107-223,267,214,2be,-29,-30,-44
8-3-108-215,25d,20b,2b2,-25,-27,-39
8-3-109-207,252,202,2a5,-22,-24,-35
8-3-110-199,247,1f9,299,-21,-23,-33
8-3-111-191,23c,1ef,28c,-19,-22,-30
8-3-112-183,231,1e5,27f,-17,-21,-28
8-3-113-175,225,1db,273,-16,-19,-25
8-3-114-159,20e,1c9,259,-14,-15,-20
8-3-115-143,1f7,1b5,23e,-10,-12,-16
8-3-116-127,1de,19f,223,-8,-11,-13
8-3-117-111,1c3,188,206,-7,-9,-10
8-3-118-95,1a7,170,1e6,-5,-7,-8
8-3-119-79,188,155,1c5,-4,-5,-5
8-3-120-63,165,138,1a0,-3,-2,-3
8-3-121-55,150,126,18b,-5,-3,-3
8-3-122-47,13a,113,174,-5,-3,-2
8-3-123-39,123,fe,15b,-4,-3,-2
8-3-124-31,108,e6,140,-3,-3,-1
8-3-125-23,e6,cb,11e,-1,1,3
8-3-126-19,d4,be,10d,0,4,5
8-3-127-17,cb,b7,104,0,5,5
8-3-128-15,c1,af,fb,0,6,7
8-3-129-13,b7,a9,f2,4,11,12
8-3-130-11,ac,a1,e8,8,14,17
8-3-131-9,a2,9a,dd,12,19,20
8-3-132-7,96,91,d2,16,22,25
8-3-133-5,8b,8a,ca,21,26,34
8-3-134-3,7f,81,c0,27,30,42
8-3-135-1,40,41,60,14,15,21
8-3-136-0,0,0,0,0,0,0
8-4-137-255,2db,277,345,48,37,46
8-4-138-247,2d8,273,340,51,37,47
8-4-139-239,2d4,26d,339,54,37,47
8-4-140-231,2c5,261,327,52,36,45
8-4-141-223,2b4,254,313,48,34,41
8-4-142-215,2a4,247,300,46,33,39
8-4-143-207,293,239,2ec,43,31,36
8-4-144-199,285,22d,2dc,41,29,34
8-4-145-191,276,221,2ca,39,28,32
8-4-146-183,268,214,2b9,38,26,30
8-4-147-175,259,208,2a7,36,26,27
8-4-148-159,23b,1ef,285,31,23,24
8-4-149-143,21d,1d5,261,28,20,19
8-4-150-127,200,1bb,23f,26,17,15
8-4-151-111,1e1,1a0,21b,23,15,11
8-4-152-95,1c1,184,1f7,21,13,9
8-4-153-79,19e,166,1d1,18,12,7
8-4-154-63,178,144,1a7,16,10,4
8-4-155-55,164,132,190,15,9,2
8-4-156-47,14d,11d,177,14,7,1
8-4-157-39,134,107,15d,13,6,0
8-4-158-31,117,ed,13e,12,4,-3
8-4-159-23,f0,cb,116,9,1,-5
8-4-160-19,dd,b9,102,9,-1,-6
8-4-161-17,d3,b1,f8,8,-1,-7
8-4-162-15,c8,a7,ed,7,-2,-7
8-4-163-13,b8,99,de,5,-5,-8
8-4-164-11,a8,8a,ce,4,-9,-9
8-4-165-9,97,7c,be,1,-11,-11
8-4-166-7,86,6c,ad,0,-15,-12
8-4-167-5,6f,55,96,-7,-27,-18
8-4-168-3,56,3c,7e,-14,-39,-24
8-4-169-1,2b,1e,3f,-7,-20,-12
8-4-170-0,0,0,0,0,0,0
8-5-171-255,288,24a,2fa,-35,-8,-29
8-5-172-247,282,245,2f4,-35,-9,-29
8-5-173-239,27b,23e,2ec,-35,-10,-30
8-5-174-231,274,238,2e4,-29,-5,-22
8-5-175-223,26c,231,2da,-24,-1,-16
8-5-176-215,265,22a,2d1,-17,4,-8
8-5-177-207,25c,222,2c7,-12,8,-1
8-5-178-199,254,21b,2be,-8,11,4
8-5-179-191,24b,213,2b5,-4,14,11
8-5-180-183,242,20b,2ab,0,17,16
8-5-181-175,239,203,2a1,4,21,21
8-5-182-159,227,1f3,28e,11,27,33
8-5-183-143,214,1e2,27a,19,33,44
8-5-184-127,1fe,1cf,263,24,37,51
8-5-185-111,1e7,1ba,24b,29,41,59
8-5-186-95,1ce,1a4,232,34,45,68
8-5-187-79,1b0,18a,214,36,48,74
8-5-188-63,18e,16c,1f0,38,50,77
8-5-189-55,17b,15c,1dd,38,51,79
8-5-190-47,166,14a,1c7,39,52,81
8-5-191-39,150,136,1b0,41,53,83
8-5-192-31,136,120,195,43,55,84
8-5-193-23,116,108,172,47,62,87
8-5-194-19,106,fc,160,50,66,88
8-5-195-17,fe,f6,157,51,68,88
8-5-196-15,f5,ef,14d,52,70,89
8-5-197-13,ed,e9,144,58,75,94
8-5-198-11,e4,e2,13b,64,79,100
8-5-199-9,dc,dc,131,70,85,104
8-5-200-7,d2,d4,127,76,89,110
8-5-201-5,cd,cf,120,87,95,120
8-5-202-3,c6,c8,117,98,101,129
8-5-203-1,63,64,8c,49,50,65
8-5-204-0,0,0,0,0,0,0
8-6-205-255,281,227,2db,-42,-43,-60
8-6-206-247,27c,223,2d6,-41,-43,-59
8-6-207-239,276,21f,2cf,-40,-41,-59
8-6-208-231,26d,218,2c4,-36,-37,-54
8-6-209-223,263,20f,2b7,-33,-35,-51
8-6-210-215,259,207,2ac,-29,-31,-45
8-6-211-207,24f,1fd,29f,-25,-29,-41
8-6-212-199,244,1f5,294,-24,-27,-38
8-6-213-191,239,1ec,287,-22,-25,-35
8-6-214-183,22e,1e2,27b,-20,-24,-32
8-6-215-175,222,1d8,26e,-19,-22,-30
8-6-216-159,20c,1c6,255,-16,-18,-24
8-6-217-143,1f5,1b2,23b,-12,-15,-19
8-6-218-127,1dc,19d,220,-10,-13,-16
8-6-219-111,1c2,187,204,-8,-10,-12
8-6-220-95,1a6,16f,1e5,-6,-8,-9
8-6-221-79,188,155,1c5,-4,-5,-5
8-6-222-63,165,137,1a0,-3,-3,-3
8-6-223-55,150,126,18b,-5,-3,-3
8-6-224-47,13a,113,175,-5,-3,-1
8-6-225-39,124,ff,15e,-3,-2,1
8-6-226-31,109,e8,143,-2,-1,2
8-6-227-23,e8,d0,125,1,6,10
8-6-228-19,d8,c4,115,4,10,13
8-6-229-17,cf,be,10d,4,12,14
8-6-230-15,c6,b7,105,5,14,17
8-6-231-13,be,b2,fe,11,20,24
8-6-232-11,b5,ab,f6,17,24,31
8-6-233-9,ac,a5,ee,22,30,37
8-6-234-7,a3,9d,e5,29,34,44
8-6-235-5,97,97,e0,33,39,56
8-6-236-3,8a,90,da,38,45,68
8-6-237-1,45,48,6d,19,22,34
8-6-238-0,0,0,0,0,0,0
8-7-239-255,272,219,2c8,-57,-57,-79
8-7-240-247,26e,216,2c3,-55,-56,-78
8-7-241-239,268,212,2bd,-54,-54,-77
8-7-242-231,25f,20b,2b3,-50,-50,-71
8-7-243-223,256,203,2a7,-46,-47,-67
8-7-244-215,24c,1fb,29c,-42,-43,-61
8-7-245-207,242,1f2,290,-38,-40,-56
8-7-246-199,238,1ea,285,-36,-38,-53
8-7-247-191,22d,1e1,279,-34,-36,-49
8-7-248-183,222,1d8,26d,-32,-34,-46
8-7-249-175,217,1ce,261,-30,-32,-43
8-7-250-159,202,1bc,249,-26,-28,-36
8-7-251-143,1eb,1a9,230,-22,-24,-30
8-7-252-127,1d3,195,216,-19,-21,-26
8-7-253-111,1ba,180,1fb,-16,-17,-21
8-7-254-95,19e,169,1de,-14,-14,-16
8-7-255-79,181,14f,1bf,-11,-11,-11
8-7-256-63,15e,133,19b,-10,-7,-8
8-7-257-55,14b,123,188,-10,-6,-6
8-7-258-47,136,111,173,-9,-5,-3
8-7-259-39,120,fe,15d,-7,-3,0
8-7-260-31,106,e8,144,-5,-1,3
8-7-261-23,e9,d4,12b,2,10,16
8-7-262-19,da,c9,11e,6,15,22
8-7-263-17,d2,c4,117,7,18,24
8-7-264-15,ca,be,110,9,21,28
8-7-265-13,c4,ba,10b,17,28,37
8-7-266-11,bc,b4,105,24,33,46
8-7-267-9,b5,af,ff,31,40,54
8-7-268-7,ad,a9,f8,39,46,63
8-7-269-5,9d,a4,f6,39,52,78
8-7-270-3,8b,9e,f3,39,59,93
8-7-271-1,46,4f,7a,20,29,47
8-7-272-0,0,0,0,0,0,0
8-8-273-255,270,218,2c5,-59,-58,-82
8-8-274-247,26c,214,2c1,-57,-58,-80
8-8-275-239,266,211,2bb,-56,-55,-79
8-8-276-231,25e,20a,2b1,-51,-51,-73
8-8-277-223,254,203,2a6,-48,-47,-68
8-8-278-215,24b,1fa,29b,-43,-44,-62
8-8-279-207,240,1f2,28f,-40,-40,-57
8-8-280-199,237,1e9,285,-37,-39,-53
8-8-281-191,22d,1e1,279,-34,-36,-49
8-8-282-183,222,1d9,26e,-32,-33,-45
8-8-283-175,216,1ce,262,-31,-32,-42
8-8-284-159,203,1bc,24b,-25,-28,-34
8-8-285-143,1eb,1a9,232,-22,-24,-28
8-8-286-127,1d3,196,219,-19,-20,-23
8-8-287-111,1bb,181,1fe,-15,-16,-18
8-8-288-95,19f,16b,1e3,-13,-12,-11
8-8-289-79,182,151,1c5,-10,-9,-5
8-8-290-63,160,136,1a2,-8,-4,-1
8-8-291-55,14d,127,190,-8,-2,2
8-8-292-47,139,116,17d,-6,0,7
8-8-293-39,123,104,169,-4,3,12
8-8-294-31,10b,f0,152,0,7,17
8-8-295-23,f0,e0,13e,9,22,35
8-8-296-19,e3,d5,134,15,27,44
8-8-297-17,db,d2,12d,16,32,46
8-8-298-15,d4,cd,128,19,36,52
8-8-299-13,cf,ca,124,28,44,62
8-8-300-11,c8,c4,120,36,49,73
8-8-301-9,c1,c0,11c,43,57,83
8-8-302-7,ba,bb,116,52,64,93
8-8-303-5,9f,b6,116,41,70,110
8-8-304-3,81,af,115,29,76,127
8-8-305-1,41,58,8b,15,38,64
8-8-306-0,0,0,0,0,0,0
8-9-307-255,219,1cf,264,-146,-131,-179
8-9-308-247,216,1cd,261,-143,-129,-176
8-9-309-239,212,1ca,25c,-140,-126,-174
8-9-310-231,20b,1c4,254,-134,-121,-166
8-9-311-223,203,1be,24c,-129,-116,-158
8-9-312-215,1fb,1b7,243,-123,-111,-150
8-9-313-207,1f2,1af,239,-118,-107,-143
8-9-314-199,1ea,1a9,231,-114,-103,-137
8-9-315-191,1e1,1a2,227,-110,-99,-131
8-9-316-183,1d8,19a,21d,-106,-96,-126
8-9-317-175,1cf,192,213,-102,-92,-121
8-9-318-159,1bd,183,200,-95,-85,-109
8-9-319-143,1aa,173,1ec,-87,-78,-98
8-9-320-127,196,163,1d7,-80,-71,-89
8-9-321-111,181,151,1c1,-73,-64,-79
8-9-322-95,16a,13e,1ab,-66,-57,-67
8-9-323-79,151,128,192,-59,-50,-56
8-9-324-63,133,111,176,-53,-41,-45
8-9-325-55,124,106,169,-49,-35,-37
8-9-326-47,113,f9,15a,-44,-29,-28
8-9-327-39,101,eb,14b,-38,-22,-18
8-9-328-31,ee,dd,13b,-29,-12,-6
8-9-329-23,db,d1,12e,-12,7,19
8-9-330-19,d1,c9,128,-3,15,32
8-9-331-17,cb,c7,123,0,21,36
8-9-332-15,c5,c3,120,4,26,44
8-9-333-13,c0,c1,11e,13,35,56
8-9-334-11,b9,be,11c,21,43,69
8-9-335-9,b2,ba,11a,28,51,81
8-9-336-7,ab,b7,116,37,60,93
8-9-337-5,80,b0,116,10,64,110
8-9-338-3,53,a8,115,-17,69,127
8-9-339-1,2a,54,8b,-8,34,64
8-9-340-0,0,0,0,0,0,0
8-10-341-255,1c0,186,203,-235,-204,-276
8-10-342-247,1be,185,201,-231,-201,-272
8-10-343-239,1bb,182,1fd,-227,-198,-269
8-10-344-231,1b6,17e,1f7,-219,-191,-259
8-10-345-223,1af,178,1f1,-213,-186,-249
8-10-346-215,1a9,173,1ea,-205,-179,-239
8-10-347-207,1a2,16d,1e3,-198,-173,-229
8-10-348-199,19c,168,1dd,-192,-168,-221
8-10-349-191,195,162,1d5,-186,-163,-213
8-10-350-183,18e,15c,1ce,-180,-158,-205
8-10-351-175,186,156,1c6,-175,-152,-198
8-10-352-159,178,14a,1b8,-164,-142,-181
8-10-353-143,169,13d,1a8,-152,-132,-166
8-10-354-127,159,130,199,-141,-122,-151
8-10-355-111,148,121,188,-130,-112,-136
8-10-356-95,135,111,176,-119,-102,-120
8-10-357-79,120,100,163,-108,-90,-103
8-10-358-63,107,ee,150,-97,-76,-83
8-10-359-55,fb,e6,147,-90,-67,-71
8-10-360-47,ee,de,13e,-81,-56,-56
8-10-361-39,e0,d5,134,-71,-44,-41
8-10-362-31,d5,cd,12c,-54,-28,-21
8-10-363-23,c7,c5,127,-32,-5,12
8-10-364-19,c0,c1,124,-20,7,28
8-10-365-17,bd,bf,122,-14,13,35
8-10-366-15,b8,bc,120,-9,19,44
8-10-367-13,b1,bb,120,-2,29,58
8-10-368-11,a8,ba,11f,4,39,72
8-10-369-9,a0,b8,11e,10,49,85
8-10-370-7,97,b6,11c,17,59,99
8-10-371-5,53,ab,11a,-35,59,114
8-10-372-3,d,9f,116,-87,60,128
8-10-373-1,7,50,8b,-43,30,64
8-10-374-0,0,0,0,0,0,0
9-0-1-255,2a9,250,315,0,0,0
9-0-2-247,2a4,24d,310,0,0,0
9-0-3-239,29e,248,30a,0,0,0
9-0-4-231,291,23d,2fa,0,0,0
9-0-5-223,284,232,2ea,0,0,0
9-0-6-215,276,226,2d9,0,0,0
9-0-7-207,268,21a,2c8,0,0,0
9-0-8-199,25c,210,2ba,0,0,0
9-0-9-191,24f,205,2ab,0,0,0
9-0-10-183,242,1fa,29c,0,0,0
9-0-11-175,235,1ef,28c,0,0,0
9-0-12-159,21c,1d9,26e,0,0,0
9-0-13-143,201,1c2,24f,0,0,0
9-0-14-127,1e6,1ab,231,0,0,0
9-0-15-111,1ca,192,211,0,0,0
9-0-16-95,1ac,178,1ef,0,0,0
9-0-17-79,18c,15b,1cb,0,0,0
9-0-18-63,169,13c,1a5,0,0,0
9-0-19-55,156,12a,18f,0,0,0
9-0-20-47,140,117,177,0,0,0
9-0-21-39,128,102,15e,0,0,0
9-0-22-31,10c,e9,141,0,0,0
9-0-23-23,e8,ca,11c,0,0,0
9-0-24-19,d5,ba,109,0,0,0
9-0-25-17,cc,b2,ff,0,0,0
9-0-26-15,c2,a9,f5,0,0,0
9-0-27-13,b3,9e,e6,0,0,0
9-0-28-11,a4,92,d6,0,0,0
9-0-29-9,94,86,c6,0,0,0
9-0-30-7,84,79,b5,0,0,0
9-0-31-5,75,70,a7,0,0,0
9-0-32-3,64,65,97,0,0,0
9-0-33-1,32,33,4c,0,0,0
9-0-34-0,0,0,0,0,0,0
9-1-35-255,294,23c,2fa,-21,-20,-27
9-1-36-247,28e,239,2f4,-22,-20,-28
9-1-37-239,287,233,2ec,-23,-21,-30
9-1-38-231,27c,22a,2de,-21,-19,-28
9-1-39-223,270,220,2d0,-20,-18,-26
9-1-40-215,265,216,2c2,-17,-16,-23
9-1-41-207,258,20b,2b3,-16,-15,-21
9-1-42-199,24d,202,2a6,-15,-14,-20
9-1-43-191,241,1f7,298,-14,-14,-19
9-1-44-183,235,1ee,28a,-13,-12,-18
9-1-45-175,229,1e3,27c,-12,-12,-16
9-1-46-159,211,1ce,260,-11,-11,-14
9-1-47-143,1f8,1b9,243,-9,-9,-12
9-1-48-127,1df,1a3,227,-7,-8,-10
9-1-49-111,1c3,18b,209,-7,-7,-8
9-1-50-95,1a6,171,1e8,-6,-7,-7
9-1-51-79,186,156,1c4,-6,-5,-7
9-1-52-63,164,136,19f,-5,-6,-6
9-1-53-55,150,125,18a,-6,-5,-5
9-1-54-47,13a,112,173,-6,-5,-4
9-1-55-39,123,fd,15a,-5,-5,-4
9-1-56-31,108,e5,13d,-4,-4,-4
9-1-57-23,e3,c5,117,-5,-5,-5
9-1-58-19,d0,b5,103,-5,-5,-6
9-1-59-17,c6,ad,f9,-6,-5,-6
9-1-60-15,bc,a4,ee,-6,-5,-7
9-1-61-13,af,9b,e1,-4,-3,-5
9-1-62-11,a1,91,d4,-3,-1,-2
9-1-63-9,93,87,c6,-1,1,0
9-1-64-7,84,7d,b7,0,4,2
9-1-65-5,76,73,aa,1,3,3
9-1-66-3,66,67,9b,2,2,4
9-1-67-1,33,34,4e,1,1,2
9-1-68-0,0,0,0,0,0,0
9-2-69-255,28b,233,2ed,-30,-29,-40
9-2-70-247,285,22f,2e6,-31,-30,-42
9-2-71-239,27e,229,2dd,-32,-31,-45
9-2-72-231,274,221,2d1,-29,-28,-41
9-2-73-223,269,218,2c4,-27,-26,-38
9-2-74-215,25f,20f,2b8,-23,-23,-33
9-2-75-207,253,205,2aa,-21,-21,-30
9-2-76-199,248,1fc,29e,-20,-20,-28
9-2-77-191,23d,1f2,290,-18,-19,-27
9-2-78-183,231,1e9,283,-17,-17,-25
9-2-79-175,226,1df,276,-15,-16,-22
9-2-80-159,20f,1cb,25b,-13,-14,-19
9-2-81-143,1f7,1b7,240,-10,-11,-15
9-2-82-127,1de,1a1,224,-8,-10,-13
9-2-83-111,1c3,18a,207,-7,-8,-10
9-2-84-95,1a6,170,1e7,-6,-8,-8
9-2-85-79,186,155,1c4,-6,-6,-7
9-2-86-63,164,136,19e,-5,-6,-7
9-2-87-55,150,125,18a,-6,-5,-5
9-2-88-47,13a,112,173,-6,-5,-4
9-2-89-39,123,fd,15a,-5,-5,-4
9-2-90-31,108,e5,13e,-4,-4,-3
9-2-91-23,e3,c6,118,-5,-4,-4
9-2-92-19,d1,b7,104,-4,-3,-5
9-2-93-17,c7,af,fb,-5,-3,-4
9-2-94-15,bd,a6,f0,-5,-3,-5
9-2-95-13,b2,9f,e5,-1,1,-1
9-2-96-11,a5,96,da,1,4,4
9-2-97-9,99,8e,ce,5,8,8
9-2-98-7,8c,85,c2,8,12,13
9-2-99-5,80,7c,b7,11,12,16
9-2-100-3,72,71,aa,14,12,19
9-2-101-1,39,39,55,7,6,9
9-2-102-0,0,0,0,0,0,0
9-3-103-255,287,22e,2e5,-34,-34,-48
9-3-104-247,282,22a,2de,-34,-35,-50
9-3-105-239,27b,224,2d6,-35,-36,-52
9-3-106-231,271,21d,2cb,-32,-32,-47
9-3-107-223,267,214,2be,-29,-30,-44
9-3-108-215,25d,20c,2b3,-25,-26,-38
9-3-109-207,252,202,2a6,-22,-24,-34
